date;salesAmount;promotionYes;bridgeDayYes;publicHolidayYes;seasonCode;seasonName;calendarWeek;newSnowCode;newSnowDescription;rainCode;rainDescription;sunshineCode;sunShineDescription;temperaturCode;temperatureDescription;shopsClosedYes;weekdayCode;weekDayDescription
2013-04-14;1290;1;0;0;1;Fruehling;15;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2013-04-15;10374;1;0;0;1;Fruehling;16;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;2;Montag
2013-04-16;6227;0;0;0;1;Fruehling;16;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;5;viel waermer als Mittel;0;3;Dienstag
2013-04-17;5460;0;0;0;1;Fruehling;16;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2013-04-18;4683;0;0;0;1;Fruehling;16;0;kein Schnee;5;viel feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2013-04-19;7104;0;0;0;1;Fruehling;16;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2013-04-20;8526;0;0;0;1;Fruehling;16;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2013-04-21;640;0;0;0;1;Fruehling;16;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;1;1;Sonntag
2013-04-22;4960;0;0;0;1;Fruehling;17;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;3;Mittel;0;2;Montag
2013-04-23;4487;0;0;0;1;Fruehling;17;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;4;waermer als Mittel;0;3;Dienstag
2013-04-24;5238;0;0;0;1;Fruehling;17;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2013-04-25;4867;0;0;0;1;Fruehling;17;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2013-04-26;7376;0;0;0;1;Fruehling;17;0;kein Schnee;4;feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;6;Freitag
2013-04-27;9847;0;0;0;1;Fruehling;17;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;7;Samstag
2013-04-28;1014;0;0;0;1;Fruehling;17;0;kein Schnee;3;Mittel;2;weniger als Mittel;2;kaelter als Mittel;1;1;Sonntag
2013-04-29;5265;0;0;0;1;Fruehling;18;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;3;Mittel;0;2;Montag
2013-04-30;6587;0;0;0;1;Fruehling;18;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;3;Dienstag
2013-05-01;1173;0;0;1;1;Fruehling;18;0;kein Schnee;3;Mittel;4;mehr als Mittel;3;Mittel;1;4;Mittwoch
2013-05-02;5501;0;0;0;1;Fruehling;18;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;4;waermer als Mittel;0;5;Donnerstag
2013-05-03;6352;0;0;0;1;Fruehling;18;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2013-05-04;6378;0;0;0;1;Fruehling;18;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2013-05-05;531;0;0;0;1;Fruehling;18;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;1;1;Sonntag
2013-05-06;4386;0;0;0;1;Fruehling;19;0;kein Schnee;3;Mittel;4;mehr als Mittel;4;waermer als Mittel;0;2;Montag
2013-05-07;11371;1;0;0;1;Fruehling;19;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;4;waermer als Mittel;0;3;Dienstag
2013-05-08;18789;1;0;0;1;Fruehling;19;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2013-05-09;907;1;0;1;1;Fruehling;19;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;4;waermer als Mittel;1;5;Donnerstag
2013-05-10;15771;1;1;0;1;Fruehling;19;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2013-05-11;13843;1;0;0;1;Fruehling;19;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2013-05-12;1396;1;0;0;1;Fruehling;19;0;kein Schnee;3;Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2013-05-13;12008;1;0;0;1;Fruehling;20;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;2;Montag
2013-05-14;5317;0;0;0;1;Fruehling;20;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2013-05-15;6204;0;0;0;1;Fruehling;20;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;3;Mittel;0;4;Mittwoch
2013-05-16;4862;0;0;0;1;Fruehling;20;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;5;Donnerstag
2013-05-17;8187;0;0;0;1;Fruehling;20;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2013-05-18;9992;0;0;0;1;Fruehling;20;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;7;Samstag
2013-05-19;1108;0;0;1;1;Fruehling;20;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;2;kaelter als Mittel;1;1;Sonntag
2013-05-20;1289;0;0;1;1;Fruehling;21;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;1;2;Montag
2013-05-21;7000;0;0;0;1;Fruehling;21;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;3;Dienstag
2013-05-22;5686;0;0;0;1;Fruehling;21;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2013-05-23;4769;0;0;0;1;Fruehling;21;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2013-05-24;6159;0;0;0;1;Fruehling;21;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2013-05-25;5299;0;0;0;1;Fruehling;21;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2013-05-26;557;0;0;0;1;Fruehling;21;0;kein Schnee;3;Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2013-05-27;3165;0;0;0;1;Fruehling;22;0;kein Schnee;3;Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;2;Montag
2013-05-28;3356;0;0;0;1;Fruehling;22;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;3;Mittel;0;3;Dienstag
2013-05-29;4038;0;0;0;1;Fruehling;22;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2013-05-30;4239;0;0;0;1;Fruehling;22;0;kein Schnee;3;Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2013-05-31;6356;0;0;0;1;Fruehling;22;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2013-06-01;8400;0;0;0;2;Sommer;22;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2013-06-02;773;0;0;0;2;Sommer;22;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2013-06-03;5702;0;0;0;2;Sommer;23;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2013-06-04;10191;1;0;0;2;Sommer;23;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2013-06-05;10530;1;0;0;2;Sommer;23;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;4;Mittwoch
2013-06-06;10494;1;0;0;2;Sommer;23;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;5;Donnerstag
2013-06-07;15273;1;0;0;2;Sommer;23;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;6;Freitag
2013-06-08;16758;1;0;0;2;Sommer;23;0;kein Schnee;3;Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;7;Samstag
2013-06-09;1751;1;0;0;2;Sommer;23;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;3;Mittel;1;1;Sonntag
2013-06-10;11157;1;0;0;2;Sommer;24;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2013-06-11;5632;0;0;0;2;Sommer;24;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;3;Dienstag
2013-06-12;5207;0;0;0;2;Sommer;24;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;4;Mittwoch
2013-06-13;4825;0;0;0;2;Sommer;24;0;kein Schnee;4;feuchter als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;5;Donnerstag
2013-06-14;6882;0;0;0;2;Sommer;24;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2013-06-15;7571;0;0;0;2;Sommer;24;0;kein Schnee;3;Mittel;4;mehr als Mittel;4;waermer als Mittel;0;7;Samstag
2013-06-16;872;0;0;0;2;Sommer;24;0;kein Schnee;3;Mittel;4;mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2013-06-17;6233;0;0;0;2;Sommer;25;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;2;Montag
2013-06-18;5576;0;0;0;2;Sommer;25;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2013-06-19;5355;0;0;0;2;Sommer;25;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2013-06-20;5228;0;0;0;2;Sommer;25;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2013-06-21;7632;0;0;0;2;Sommer;25;0;kein Schnee;3;Mittel;3;Mittel;4;waermer als Mittel;0;6;Freitag
2013-06-22;8552;0;0;0;2;Sommer;25;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;4;waermer als Mittel;0;7;Samstag
2013-06-23;930;0;0;0;2;Sommer;25;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;1;1;Sonntag
2013-06-24;5436;0;0;0;2;Sommer;26;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2013-06-25;4592;0;0;0;2;Sommer;26;0;kein Schnee;3;Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2013-06-26;3782;0;0;0;2;Sommer;26;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2013-06-27;4525;0;0;0;2;Sommer;26;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2013-06-28;7390;0;0;0;2;Sommer;26;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2013-06-29;8885;0;0;0;2;Sommer;26;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2013-06-30;1089;0;0;0;2;Sommer;26;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;1;1;Sonntag
2013-07-01;6060;0;0;0;2;Sommer;27;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;2;Montag
2013-07-02;5660;0;0;0;2;Sommer;27;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;3;Dienstag
2013-07-03;5377;0;0;0;2;Sommer;27;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2013-07-04;5282;0;0;0;2;Sommer;27;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2013-07-05;6972;0;0;0;2;Sommer;27;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;3;Mittel;0;6;Freitag
2013-07-06;7674;0;0;0;2;Sommer;27;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;7;Samstag
2013-07-07;824;0;0;0;2;Sommer;27;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;4;waermer als Mittel;1;1;Sonntag
2013-07-08;5642;0;0;0;2;Sommer;28;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;2;Montag
2013-07-09;4703;0;0;0;2;Sommer;28;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2013-07-10;5353;0;0;0;2;Sommer;28;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;4;Mittwoch
2013-07-11;5449;0;0;0;2;Sommer;28;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;5;Donnerstag
2013-07-12;7203;0;0;0;2;Sommer;28;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;6;Freitag
2013-07-13;7692;0;0;0;2;Sommer;28;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;7;Samstag
2013-07-14;696;0;0;0;2;Sommer;28;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;1;1;Sonntag
2013-07-15;5634;0;0;0;2;Sommer;29;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;2;Montag
2013-07-16;4941;0;0;0;2;Sommer;29;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;3;Dienstag
2013-07-17;4691;0;0;0;2;Sommer;29;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;4;waermer als Mittel;0;4;Mittwoch
2013-07-18;4502;0;0;0;2;Sommer;29;0;kein Schnee;3;Mittel;3;Mittel;4;waermer als Mittel;0;5;Donnerstag
2013-07-19;5740;0;0;0;2;Sommer;29;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;6;Freitag
2013-07-20;7639;0;0;0;2;Sommer;29;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2013-07-21;1110;0;0;0;2;Sommer;29;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2013-07-22;6898;0;0;0;2;Sommer;30;0;kein Schnee;5;viel feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;2;Montag
2013-07-23;14933;1;0;0;2;Sommer;30;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2013-07-24;11833;1;0;0;2;Sommer;30;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;4;waermer als Mittel;0;4;Mittwoch
2013-07-25;11016;1;0;0;2;Sommer;30;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2013-07-26;13757;1;0;0;2;Sommer;30;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2013-07-27;14689;1;0;0;2;Sommer;30;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2013-07-28;1936;1;0;0;2;Sommer;30;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2013-07-29;11513;1;0;0;2;Sommer;31;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2013-07-30;5537;0;0;0;2;Sommer;31;0;kein Schnee;4;feuchter als Mittel;3;Mittel;2;kaelter als Mittel;0;3;Dienstag
2013-07-31;8099;0;0;0;2;Sommer;31;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;4;Mittwoch
2013-08-01;1024;0;0;1;2;Sommer;31;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;1;5;Donnerstag
2013-08-02;6796;0;1;0;2;Sommer;31;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2013-08-03;6973;0;0;0;2;Sommer;31;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;7;Samstag
2013-08-04;1328;0;0;0;2;Sommer;31;0;kein Schnee;4;feuchter als Mittel;3;Mittel;4;waermer als Mittel;1;1;Sonntag
2013-08-05;7064;0;0;0;2;Sommer;32;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;2;Montag
2013-08-06;5582;0;0;0;2;Sommer;32;0;kein Schnee;4;feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;3;Dienstag
2013-08-07;5204;0;0;0;2;Sommer;32;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;4;Mittwoch
2013-08-08;5049;0;0;0;2;Sommer;32;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;5;Donnerstag
2013-08-09;6254;0;0;0;2;Sommer;32;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2013-08-10;7736;0;0;0;2;Sommer;32;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;7;Samstag
2013-08-11;1349;0;0;0;2;Sommer;32;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;1;1;Sonntag
2013-08-12;7392;0;0;0;2;Sommer;33;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;2;Montag
2013-08-13;5876;0;0;0;2;Sommer;33;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;3;Dienstag
2013-08-14;5577;0;0;0;2;Sommer;33;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;0;4;Mittwoch
2013-08-15;5255;0;0;0;2;Sommer;33;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2013-08-16;7705;0;0;0;2;Sommer;33;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;6;Freitag
2013-08-17;9036;0;0;0;2;Sommer;33;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2013-08-18;1166;0;0;0;2;Sommer;33;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2013-08-19;6137;0;0;0;2;Sommer;34;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;3;Mittel;0;2;Montag
2013-08-20;4675;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;3;Dienstag
2013-08-21;5783;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;4;Mittwoch
2013-08-22;5220;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2013-08-23;7627;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;6;Freitag
2013-08-24;9542;0;0;0;2;Sommer;34;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2013-08-25;976;0;0;0;2;Sommer;34;0;kein Schnee;3;Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2013-08-26;7282;0;0;0;2;Sommer;35;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;2;Montag
2013-08-27;13081;1;0;0;2;Sommer;35;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2013-08-28;11846;1;0;0;2;Sommer;35;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2013-08-29;10896;1;0;0;2;Sommer;35;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2013-08-30;14585;1;0;0;2;Sommer;35;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;6;Freitag
2013-08-31;15737;1;0;0;2;Sommer;35;0;kein Schnee;3;Mittel;3;Mittel;3;Mittel;0;7;Samstag
2013-09-01;1746;1;0;0;3;Herbst;35;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;4;waermer als Mittel;1;1;Sonntag
2013-09-02;11746;1;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;2;Montag
2013-09-03;5704;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2013-09-04;5340;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2013-09-05;5016;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2013-09-06;7125;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2013-09-07;8710;0;0;0;3;Herbst;36;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2013-09-08;1198;0;0;0;3;Herbst;36;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;1;1;Sonntag
2013-09-09;6240;0;0;0;3;Herbst;37;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;3;Mittel;0;2;Montag
2013-09-10;5308;0;0;0;3;Herbst;37;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;3;Dienstag
2013-09-11;5194;0;0;0;3;Herbst;37;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2013-09-12;5076;0;0;0;3;Herbst;37;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2013-09-13;7356;0;0;0;3;Herbst;37;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;6;Freitag
2013-09-14;8669;0;0;0;3;Herbst;37;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;7;Samstag
2013-09-15;1328;0;0;0;3;Herbst;37;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;3;Mittel;1;1;Sonntag
2013-09-16;6741;0;0;0;3;Herbst;38;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2013-09-17;5548;0;0;0;3;Herbst;38;0;kein Schnee;5;viel feuchter als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2013-09-18;5647;0;0;0;3;Herbst;38;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;3;Mittel;0;4;Mittwoch
2013-09-19;5047;0;0;0;3;Herbst;38;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2013-09-20;7464;0;0;0;3;Herbst;38;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2013-09-21;8744;0;0;0;3;Herbst;38;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;7;Samstag
2013-09-22;1160;0;0;0;3;Herbst;38;0;kein Schnee;3;Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2013-09-23;6529;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;2;Montag
2013-09-24;4956;0;0;0;3;Herbst;39;0;kein Schnee;3;Mittel;3;Mittel;2;kaelter als Mittel;0;3;Dienstag
2013-09-25;5747;0;0;0;3;Herbst;39;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;4;Mittwoch
2013-09-26;5090;0;0;0;3;Herbst;39;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2013-09-27;7614;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;4;waermer als Mittel;0;6;Freitag
2013-09-28;9168;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;7;Samstag
2013-09-29;1137;0;0;0;3;Herbst;39;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;1;1;Sonntag
2013-09-30;6758;0;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2013-10-01;11993;1;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;3;Dienstag
2013-10-02;12588;1;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;4;Mittwoch
2013-10-03;10403;1;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;5;Donnerstag
2013-10-04;13188;1;0;0;3;Herbst;40;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;6;Freitag
2013-10-05;15944;1;0;0;3;Herbst;40;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;7;Samstag
2013-10-06;1558;1;0;0;3;Herbst;40;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;1;1;Sonntag
